X,Y,Z,u_x,u_y,u_z
0,0,-1,0,0,0
0,0.400000005960464,-1,9.78185879414117e-06,2.22594280123571e-06,6.5387430796651e-07
0.00034800247522071,0,-1.0010279417038,0,0,0
0.00034800247522071,0.400000005960464,-1.0010279417038,9.7847384395681e-06,2.21559625677159e-06,6.54955089053259e-07
0.00117443001363426,0,-1.0019690990448,0,0,0
0.00117443001363426,0.400000005960464,-1.0019690990448,9.78723433942582e-06,2.18751125944014e-06,6.57314418267098e-07
0.00247188191860914,0,-1.00282144546509,0,0,0
0.00247188191860914,0.400000005960464,-1.00282144546509,9.78932165724175e-06,2.14201440020029e-06,6.60877641959271e-07
0.00422998797148466,0,-1.00358319282532,0,0,0
0.00422998797148466,0.400000005960464,-1.00358319282532,9.79100661129566e-06,2.07954511041944e-06,6.65577290060218e-07
0.00556751666590571,0,-0.994607210159302,0,0,0
0.00556751666590571,0.400000005960464,-0.994607210159302,9.76586995715231e-06,2.0083026069162e-06,6.6926728108451e-07
0.00643556658178568,0,-1.00425255298615,0,0,0
0.00643556658178568,0.400000005960464,-1.00425255298615,9.79215199148335e-06,2.00082961628503e-06,6.71362327611068e-07
0.0081087863072753,0,-0.99357682466507,0,0,0
0.0081087863072753,0.400000005960464,-0.99357682466507,9.76251631303394e-06,1.91298687901102e-06,6.76191109442442e-07
0.141327738761902,0,-1.00080537796021,0,0,0
0.141327738761902,0.400000005960464,-1.00080537796021,9.77025747968531e-06,-2.68034510498065e-06,1.04925595635755e-06
0.141490653157234,0,-0.99810379743576,0,0,0
0.141490653157234,0.400000005960464,-0.99810379743576,9.7622982455395e-06,-2.69576404292161e-06,1.04970977031683e-06
0.143935680389404,0,-1.00062203407288,0,0,0
0.143935680389404,0.400000005960464,-1.00062203407288,9.77038066401023e-06,-2.77411684059185e-06,1.05658423358426e-06
0.144061222672462,0,-0.998604416847229,0,0,0
0.144061222672462,0.400000005960464,-0.998604416847229,9.76462567917904e-06,-2.78582105729923e-06,1.05704952358385e-06
0.146094247698784,0,-1.0004688501358,0,0,0
0.146094247698784,0.400000005960464,-1.0004688501358,9.77047846057388e-06,-2.85208578821282e-06,1.06268829649073e-06
0.146186217665672,0,-0.99902755022049,0,0,0
0.146186217665672,0.400000005960464,-0.99902755022049,9.76633614168809e-06,-2.86051394521099e-06,1.0629581109402e-06
0.147788688540459,0,-1.00034749507904,0,0,0
