X,Y,Z,u_x,u_y,u_z
0,0,-1,0,0,0
0,0.400000005960464,-1,9.8630259757264e-06,2.23196557766235e-06,-6.75102675952131e-07
0.00034800247522071,0,-1.0010279417038,0,0,0
0.00034800247522071,0.400000005960464,-1.0010279417038,9.86716789930832e-06,2.21657205721799e-06,-6.73606636246557e-07
0.00117443001363426,0,-1.0019690990448,0,0,0
0.00117443001363426,0.400000005960464,-1.0019690990448,9.87084673455063e-06,2.18362190407958e-06,-6.70150211035152e-07
0.00247188191860914,0,-1.00282144546509,0,0,0
0.00247188191860914,0.400000005960464,-1.00282144546509,9.87406461151845e-06,2.13342040505807e-06,-6.6476294929744e-07
0.00422998797148466,0,-1.00358319282532,0,0,0
0.00422998797148466,0.400000005960464,-1.00358319282532,9.87675609651124e-06,2.06639368103164e-06,-6.57548433515421e-07
0.00556751666590571,0,-0.994607210159302,0,0,0
0.00556751666590571,0.400000005960464,-0.994607210159302,9.83949426120653e-06,2.03786891001405e-06,-6.52272928842334e-07
0.00643556658178568,0,-1.00425255298615,0,0,0
0.00643556658178568,0.400000005960464,-1.00425255298615,9.87888497406004e-06,1.9833424683422e-06,-6.48582990247317e-07
0.0081087863072753,0,-0.99357682466507,0,0,0
0.0081087863072753,0.400000005960464,-0.99357682466507,9.83409207927626e-06,1.94719121202035e-06,-6.41706462282647e-07
0.141327738761902,0,-1.00080537796021,0,0,0
0.141327738761902,0.400000005960464,-1.00080537796021,9.85233255412363e-06,-2.71803043646768e-06,-5.91955535502356e-08
0.141490653157234,0,-0.99810379743576,0,0,0
0.141490653157234,0.400000005960464,-0.99810379743576,9.84028476652644e-06,-2.72223485659612e-06,-5.85219316193355e-08
0.143935680389404,0,-1.00062203407288,0,0,0
0.143935680389404,0.400000005960464,-1.00062203407288,9.85231757020987e-06,-2.81203663945463e-06,-4.77157368254948e-08
0.144061222672462,0,-0.998604416847229,0,0,0
0.144061222672462,0.400000005960464,-0.998604416847229,9.8434392203517e-06,-2.81533469947594e-06,-4.71509636774886e-08
0.146094247698784,0,-1.0004688501358,0,0,0
