X,Y,Z,u_x,u_y,u_z,sxx,syy,szz,sxy,sxz,syz
0.000971230329014361,0,-1.0025942325592,0,0,0,417004.740899775,1210769.8649591,375316.774820737,253876.894383083,21205.0551842793,28596.1012449427
0.000971230329014361,0.400000005960464,-1.0025942325592,7.88648254731576e-06,1.75823327221841e-06,-2.95723036190036e-08,-12518.7707362985,26554.8150204323,-4677.32321054357,17810.4557059167,1656.96457534791,-1839.69219560004
0.00217936374247074,0,-1.00381183624268,0,0,0,382029.756211144,1157490.74417123,382452.437487324,220942.714702945,26418.6666002682,70116.7440185183
0.00217936374247074,0,-0.996188104152679,0,0,0,320528.836572797,1088050.70856001,347746.60429673,201539.38564103,-37095.7679372586,-67751.8020762571
0.00217936374247074,0.400000005960464,-1.00381183624268,7.88606416340029e-06,1.72184899175905e-06,-2.95484009088586e-08,-17020.5928481957,19453.5326379004,-4502.08229526137,17526.6284229327,3017.14238955532,-1996.88788475731
0.00217936374247074,0.400000005960464,-0.996188104152679,7.88631138219356e-06,1.72278283481287e-06,-3.01532199564178e-08,-19726.2859555007,22735.822693297,-5267.85642684471,22202.278468169,-2221.74827722959,2977.37375918466
0.00385976675897837,0,-1.00496757030487,0,0,0,257491.500004413,987506.699577874,278194.252257659,158876.237923337,-16311.1533976122,47054.2314339055
0.00385976675897837,0.400000005960464,-1.00496757030487,7.88537551978592e-06,1.6716059638428e-06,-2.96602330565573e-08,-21565.4759819319,14456.6707914505,-4675.97954130263,24038.4684420687,4467.09263500666,-4979.17362807529
0.00600154185667634,0,-1.00605261325836,0,0,0,272894.627684832,906136.150869777,242369.086564671,155133.901898125,4356.72763171943,59917.8306325164
0.00600154185667634,0,-0.993947327136993,0,0,0,263275.189226794,887665.675678905,269924.134339179,147543.868993877,4651.22930942068,-76799.1376300432
0.00600154185667634,0.400000005960464,-1.00605261325836,7.88459393214193e-06,1.60822128733479e-06,-2.97011523125796e-08,-30937.2057142421,11209.791246733,-7220.6184133157,28783.3798957991,4335.33619399558,-5551.48703820973
0.00600154185667634,0.400000005960464,-0.993947327136993,7.88488113800743e-06,1.60971755946116e-06,-3.01347889995023e-08,-29446.7191437254,13511.5720510812,-7305.14423246235,28040.1068509754,-3257.7894923508,4351.07896114181
0.00859079789370298,0,-0.992942273616791,0,0,0,257708.341514021,812249.362303812,222035.072183137,131761.735528141,3678.51050382024,-67949.583752209
0.00859079789370298,0.400000005960464,-0.992942273616791,7.88363610044078e-06,1.53372755923901e-06,-2.9953904177318e-08,-35051.4871682937,8210.17468658404,-5574.70661636992,33565.4194025022,-3299.50477608142,5706.06493157025
0.141409203410149,0,-1.00169157981873,0,0,0,-382711.104217743,-1225277.7087491,-347678.791785364,253711.834197196,-13235.2454262446,-27705.0983031236
0.141409203410149,0,-0.998308420181274,0,0,0,-348548.969882757,-1248456.27662625,-278296.290999434,243537.364166052,-869.511511263956,7598.76675221277
0.141409203410149,0.400000005960464,-1.00169157981873,7.87391186990122e-06,-2.17932360150617e-06,-2.83048441130457e-08,25672.5015115151,-10708.134334858,2285.77979261651,32578.4139751955,551.923919222282,563.980143529144
0.141409203410149,0.400000005960464,-0.998308420181274,7.87393276754885e-06,-2.17863350038587e-06,-2.85005121084495e-08,31860.338518833,-8017.65950346747,432.293307807088,34484.0229662852,808.832590358394,163.54701013858
0.143998458981514,0,-1.00126349925995,0,0,0,-467751.496034011,-1419563.13594884,-509574.950635369,297006.078101813,9212.5666974276,-20939.9797382448
0.143998458981514,0,-0.998736500740051,0,0,0,-356435.346389054,-1366910.92405795,-277303.111644544,279540.00685366,23822.8911036712,-23087.9594347815
0.143998458981514,0.400000005960464,-1.00126349925995,7.87472637183639e-06,-2.25428457284678e-06,-2.83046214200243e-08,22062.7604159203,-14695.2936234612,3121.09443338361,26785.4283313835,806.195904241704,1212.49477626614
0.143998458981514,0.400000005960464,-0.998736500740051,7.87474307555717e-06,-2.25365706146074e-06,-2.83786399424227e-08,25792.2282453673,-11139.3395920155,-365.046128987414,29454.2315646452,1893.08490940721,244.224640307996
0.146140232682228,0,-1.00090265274048,0,0,0,-512661.243873476,-1567194.94386638,-561561.170689762,331301.347245291,13321.4381441396,402.420360659682
0.146140232682228,0,-0.999097406864166,0,0,0,-381630.389434095,-1494507.5010673,-305849.651445028,305431.467882013,29063.6973335382,-18343.9948551648
0.146140232682228,0.400000005960464,-1.00090265274048,7.87531715233641e-06,-2.31660404969655e-06,-2.83099015437962e-08,19403.8505414574,-18946.3532943789,2586.30518305617,21447.7541988464,352.965793555597,1291.01823972591
0.146140232682228,0.400000005960464,-0.999097406864166,7.87536299120467e-06,-2.31612031481618e-06,-2.83213865202052e-08,21077.9963660764,-15874.6325150328,-356.666746723026,24192.5552163583,1781.12865469534,1432.64794000343
0.147820636630058,0,-1.00061511993408,0,0,0,-556938.284773682,-1724512.61983121,-615991.744243321,359793.869949867,17938.6385157546,23600.3966638156
0.147820636630058,0,-0.999384939670563,0,0,0,-403405.445664277,-1628702.28314938,-327288.774548731,323530.950281592,34427.2678979074,-12121.1872803764
0.147820636630058,0.400000005960464,-1.00061511993408,7.8757744432433e-06,-2.36583401542544e-06,-2.83545089601927e-08,14137.6731417969,-24219.5390570954,511.991647618466,15891.1053397809,445.700326076685,1294.79980037786
0.147820636630058,0.400000005960464,-0.999384939670563,7.8757777480642e-06,-2.36545823314557e-06,-2.83344161359187e-08,14558.8534761925,-21026.5315037117,387.976225485617,18015.7255189037,1407.03968340397,2098.69521711315
0.149028763175011,0,-0.99959409236908,0,0,0,-450375.050145546,-1788255.0088596,-337154.367294408,341309.729951993,46318.0329300684,-14919.0900309576
0.149028763175011,0.400000005960464,-0.99959409236908,7.87599708651339e-06,-2.40114550536608e-06,-2.82860948220998e-08,9170.58286821137,-25499.3683523798,-58.931110154791,13790.9074453721,1985.75209307062,1076.47928868308
0.14975680410862,0,-1.00027883052826,0,0,0,-581454.459773582,-1894716.31981047,-583098.908736207,378959.710591524,68297.7970809985,-7363.20097048472
0.14975680410862,0.400000005960464,-1.00027883052826,7.87611434077184e-06,-2.42282770154934e-06,-2.82738317915093e-08,7275.34710752213,-28383.2115684734,756.99571772948,13281.9037878653,1158.8334148525,-529.343130310158
0.150000005960464,0,-0.99976372718811,0,0,0,-656071.618410581,-1972103.64871734,-449927.399395102,440220.074152835,13070.2653990386,-2329.33062731833
