X,Y,Z,u_x,u_y,u_z,sxx,syy,szz,sxy,sxz,syz
0.000404881895519793,0,-0.994051456451416,0,0,0,115196.973068672,434843.896830371,121698.553823872,75161.6602174377,740.437564500958,-10877.1706302303
0.000404881895519793,0.400000005960464,-0.994051456451416,3.46330501223946e-06,7.75059770473647e-07,2.09751983202024e-07,-7856.89828309258,7468.36166430642,-7189.88858072615,8868.82811960636,-1014.77237033647,1240.02088533497
0.00138152972795069,0,-0.991186618804932,0,0,0,110196.584370932,429597.978818885,124740.82016808,66882.9142151747,10817.5071698257,-20010.6505644276
0.00138152972795069,0.400000005960464,-0.991186618804932,3.46282548565636e-06,7.60286353165979e-07,2.09601792090272e-07,-6049.43052388724,9294.21010167518,-5968.77333003137,8022.00460417924,-2997.75017689997,1674.97262029856
0.00288236141204834,0,-0.988421618938446,0,0,0,116967.17608395,411687.203042366,113654.005883294,67951.3538636476,3396.17399594521,-28722.9195090025
0.00288236141204834,0.400000005960464,-0.988421618938446,3.46220524426176e-06,7.38686755494446e-07,2.09539429113567e-07,-6183.70574359605,9605.9635092104,-4300.32499270978,7679.92667574086,-2737.66117712257,2061.98341117016
0.0105050383135676,0,-0.981025278568268,0,0,0,99899.7882137588,360312.378312192,108684.728197454,46319.6999291196,1498.38079380005,-47586.3764103468
0.0105050383135676,0.400000005960464,-0.981025278568268,3.46013229158186e-06,6.34963747467126e-07,2.09944849007535e-07,-11179.3720275344,5303.85524200663,-3926.04797770374,13211.7379342832,-2719.54769341517,3045.3106820099
0.0140497144311666,0,-0.978975892066956,0,0,0,94150.1169323778,309544.751262437,89887.6782764978,32991.0369201873,7213.14746300829,-42293.8282886148
0.0140497144311666,0.400000005960464,-0.978975892066956,3.4592943174595e-06,5.88325073098812e-07,2.1032397407981e-07,-14457.1768299251,4900.95036345114,-4299.84469544576,13696.1209889444,-1874.27689088056,2979.65410144956
0.0180630031973124,0,-0.977194786071777,0,0,0,92909.3901105115,290238.538981499,87726.8809073003,30474.9831174776,3020.00338791436,-46772.1222884107
0.0180630031973124,0.400000005960464,-0.977194786071777,3.45830203051154e-06,5.36022388317192e-07,2.10841496373324e-07,-13887.1663672302,4368.56969108303,-2981.09472787682,14877.8026955196,-1699.95523070174,3174.00700403145
0.14132022857666,0,-1.00362610816956,0,0,0,-162473.548568577,-540334.130784357,-122119.867995509,108479.580104588,-3799.09102577285,-19744.4594872104
0.14132022857666,0.400000005960464,-1.00362610816956,3.45783845430656e-06,-9.51689879916805e-07,2.1876585760793e-07,10570.298189914,-6203.46277860603,1324.36867892665,12757.9091599803,671.2916584594,1596.75715074605
0.141498178243637,0,-0.9959596991539,0,0,0,-162350.84242469,-556028.917601098,-157504.999909849,108296.466545093,-38.292156021037,18548.6166472686
0.141498178243637,0.400000005960464,-0.9959596991539,3.45731395146533e-06,-9.60396154417435e-07,2.18737299517371e-07,14184.4662720652,-4715.86250178017,1954.23170799705,13678.0089265066,-1711.51755355751,-2637.6803188861
0.143930464982986,0,-1.00271677970886,0,0,0,-183841.062906788,-596031.768769872,-152239.065354191,123631.24732434,-5473.59088943003,-9549.51050182034
0.143930464982986,0.400000005960464,-1.00271677970886,3.458140975017e-06,-9.85520900726567e-07,2.18904474189522e-07,9301.7536634049,-7892.35618865975,1911.45227933023,10578.9634591475,56.1363761185826,127.784834921717
0.144066452980042,0,-0.996990621089935,0,0,0,-190956.118377433,-610439.648194946,-177645.597762237,123765.279724872,8974.10704022191,-6052.03894395544
0.144066452980042,0.400000005960464,-0.996990621089935,3.45786293812421e-06,-9.91945517743127e-07,2.18957796074077e-07,10925.1196077303,-5980.60242405841,1398.89038303885,11752.3584271867,-47.6129974383143,-344.625448546649
0.146090745925903,0,-1.00195038318634,0,0,0,-192638.310273304,-623667.603295391,-180564.544946472,127472.500385577,-7084.24426082482,1253.70084818901
0.146090745925903,0.400000005960464,-1.00195038318634,3.45834910479909e-06,-1.01370903199956e-06,2.1905785545157e-07,6625.57516499318,-11092.7742709598,-113.159887968043,7236.87173862959,-148.161515069123,309.263985766273
0.146189719438553,0,-0.997859716415405,0,0,0,-190837.035942282,-639023.876772233,-180321.435246768,126102.078881482,11481.5953119321,-10502.6122143577
0.146189719438553,0.400000005960464,-0.997859716415405,3.45815899957606e-06,-1.01830848668207e-06,2.19065016832786e-07,7710.75752847987,-8872.01834720119,320.667253830947,9181.32593098213,533.952492705236,215.251363213836
0.147854849696159,0,-0.998552262783051,0,0,0,-191594.09532891,-672889.922229065,-182807.247425656,129533.077536727,15298.0437081139,-15687.9364264154
0.147854849696159,0.400000005960464,-0.998552262783051,3.45836359130819e-06,-1.0390891276784e-06,2.19150953157858e-07,6750.0977045967,-10694.0422929171,-377.97396715199,7175.09652516397,512.91702405132,108.920374714049
0.149051576852798,0,-0.999056041240692,0,0,0,-203550.11299476,-683423.583430456,-196664.631875779,134558.904382916,13695.2058793765,-17721.3169212247
0.149051576852798,0.400000005960464,-0.999056041240692,3.45850410058355e-06,-1.05407032767712e-06,2.1921314052535e-07,4519.02257412003,-11503.9801198566,-299.094090704185,5902.24336265872,700.171493831113,1224.98994943213
0.149741038680077,0,-1.00062584877014,0,0,0,-191774.870772314,-680017.939273312,-179435.557039123,131196.346260072,2410.44774152132,-3791.60191070379
0.149741038680077,0.400000005960464,-1.00062584877014,3.4585954023358e-06,-1.06173552242006e-06,2.19216128424866e-07,3994.56311620197,-12530.1222852917,-123.2952887648,5789.22816486791,45.1214250295509,706.626285195816
0.150013387203217,0,-0.999464690685272,0,0,0,-193621.016246727,-729764.43661833,-191835.793187791,133694.01370151,11758.1007443649,-12160.0514591332
0.150013387203217,0.400000005960464,-0.999464690685272,3.45856369469498e-06,-1.06616040223586e-06,2.19251455600632e-07,3050.30720823361,-12801.4191968912,-236.485210580627,5813.90307570313,758.368639573115,1119.92256683512
0.000404881895519793,0.00701754396421868,-0.994051456451416,1.90068106144237e-08,3.00611003409696e-08,-3.67504201778453e-09,21883.8033285995,392145.42604985,34624.0292101966,30319.9981856714,7130.18681273402,-1216.2838682799
0.000404881895519793,0.0140350879284374,-0.994051456451416,3.15093562750507e-08,5.57839179075692e-08,-4.40306942157247e-09,3774.24440388306,361170.894407542,7651.83674358006,7441.63808144262,1477.53932730567,2720.77487679979
0.000404881895519793,0.021052631892656,-0.994051456451416,4.41924152963603e-08,8.08844663424111e-08,-4.08010016685039e-09,459.538999701646,351841.911979403,1008.55565223804,2524.51172590858,-755.609318327929,44.4553994184239
0.000404881895519793,0.0280701758568747,-0.994051456451416,5.82785788815253e-08,1.05770165145646e-07,-3.52455947116508e-09,601.422306157438,345236.871298931,-203.956354992828,997.371949644818,-77.0495281447543,129.878880399399
0.000404881895519793,0.0350877198210934,-0.994051456451416,7.43867225889238e-08,1.30382644321901e-07,-2.79774650442625e-09,47.026872051094,336938.785301902,-502.794897339249,880.946697821433,-210.917696971445,-480.232057749787
0.000404881895519793,0.0421052637853121,-0.994051456451416,9.31207076580183e-08,1.54365561964321e-07,-1.76752689648819e-09,569.126336019319,331577.3916797,228.927059062218,2393.62434282684,280.649510511631,4.02357357350138
0.000404881895519793,0.0491228077495307,-0.994051456451416,1.14472374236145e-07,1.7827476610118e-07,-7.08950882679918e-10,339.334444815977,327117.413805509,366.463143121378,1539.53050272843,589.615050426339,275.986026321573
0.000404881895519793,0.0561403517137494,-0.994051456451416,1.38524636772593e-07,2.01232413416323e-07,8.28972647631259e-10,689.128476796839,319971.64769414,241.132640753131,3185.59431907209,-303.331465466069,1011.37082065937
0.000404881895519793,0.0631578956779681,-0.994051456451416,1.64758040948222e-07,2.24275512850664e-07,2.3959054848631e-09,353.225095154703,314308.78712259,650.712173519307,2647.24596057137,228.557708367886,532.936350478923
0.000404881895519793,0.0701754396421868,-0.994051456451416,1.93801395674984e-07,2.46759276828046e-07,4.11266262632537e-09,-4.79679320374271,307898.4551295,986.171701742962,2503.4141218116,-43.7673993670869,-26.2809386997069
0.000404881895519793,0.0771929836064054,-0.994051456451416,2.2525998448369e-07,2.68772224428769e-07,5.94460578049691e-09,-417.87088598642,301459.647588748,599.479774794323,1205.38101866309,-372.649780960917,-460.255994822654
0.000404881895519793,0.0842105275706241,-0.994051456451416,2.59094277020493e-07,2.90198462023111e-07,7.95677117132853e-09,176.083125365323,294673.931264989,299.898857271313,2253.54572815989,-114.846011734454,230.653981939509
0.000404881895519793,0.0912280715348428,-0.994051456451416,2.95405744824613e-07,3.1133877923771e-07,1.01957667422522e-08,256.750241491151,289532.952745627,539.141100754874,2572.43225342996,281.194349315722,467.562225350763
0.000404881895519793,0.0982456154990615,-0.994051456451416,3.34096124407842e-07,3.31992515354961e-07,1.25645682867372e-08,748.192243753409,281825.541829359,725.603836697788,2033.25672480735,370.246222636763,522.844277090257
0.000404881895519793,0.10526315946328,-0.994051456451416,3.75099583669485e-07,3.52085553351531e-07,1.50639825440743e-08,1026.4936828974,275788.50268413,392.801949856497,2243.60652841651,435.45208481653,581.687185721399
0.000404881895519793,0.112280703427499,-0.994051456451416,4.18344996372418e-07,3.7191757813677e-07,1.77390044420882e-08,935.153822457272,266103.073024616,410.090521598409,1455.64259612953,150.867980031617,545.946142562083
0.000404881895519793,0.119298247391717,-0.994051456451416,4.63909468600956e-07,3.90779418125745e-07,2.03569828205291e-08,-204.726938884869,260838.144157363,417.840832396687,2759.01911280557,611.204706797416,928.645707943324
0.000404881895519793,0.126315791355936,-0.994051456451416,5.11144618402182e-07,4.09196158159467e-07,2.34709898965316e-08,1024.56778849728,253876.614884021,784.625100879697,3134.73831483198,424.545594579795,846.129256476073
0.000404881895519793,0.133333335320155,-0.994051456451416,5.60672475876623e-07,4.27397496738615e-07,2.65783742932019e-08,1314.44186057311,250988.646077279,1283.80357147372,3786.91636810824,-54.9093682236289,1035.39870621656
0.000404881895519793,0.140350879284373,-0.994051456451416,6.12375952159097e-07,4.45264262343598e-07,2.98300502891163e-08,577.329197077084,243442.697694511,855.760599526518,2765.42705180787,-342.894165851893,69.8464357671037
0.000404881895519793,0.147368423248592,-0.994051456451416,6.6591658146041e-07,4.62555279987822e-07,3.31915926642426e-08,-354.719906214974,235428.382329208,442.622960075867,2534.03915844887,-38.382216060535,269.662642702937
0.000404881895519793,0.154385967212811,-0.994051456451416,7.2139492451673e-07,4.7933501278806e-07,3.66520164188447e-08,546.022502639473,229370.77580605,625.85658357176,2049.19286718062,164.29944539566,25.1556429673219
0.000404881895519793,0.16140351117703,-0.994051456451416,7.78661318899442e-07,4.95630965564415e-07,4.02460189383627e-08,93.0789141680943,221510.353588112,583.394901942534,2138.49821363081,195.159498371318,469.753738697302
0.000404881895519793,0.168421055141248,-0.994051456451416,8.37731138942911e-07,5.11384723782991e-07,4.39194907920453e-08,-297.565075542825,216261.282633811,395.139027166544,2281.29428294668,107.521723975856,869.633530685995
0.000404881895519793,0.175438599105467,-0.994051456451416,8.986505914661e-07,5.26889027020976e-07,4.77698446682305e-08,-129.498353141367,209507.743215256,208.559306485244,1832.21649955958,-125.447837231417,619.734297864481
0.000404881895519793,0.182456143069686,-0.994051456451416,9.61175071545226e-07,5.41551476270671e-07,5.16970321776266e-08,-175.748914140971,202234.617917355,770.706109227685,2387.90374573815,342.667712709346,452.471671741248
0.000404881895519793,0.189473687033904,-0.994051456451416,1.02541324872588e-06,5.55992767969614e-07,5.58356089411967e-08,72.2454104284552,197299.334886743,674.030842040258,2103.56719200517,42.5767930244192,-199.192786892752
0.000404881895519793,0.196491230998123,-0.994051456451416,1.09118928987782e-06,5.69951500189569e-07,5.99758294962524e-08,682.906872946976,189716.740008154,376.099951412871,2133.19095118617,175.49644104086,361.761854727712
