X,Y,Z,u_x,u_y,u_z,sxx,syy,szz,sxy,sxz,syz
0.000404881895519793,0,-0.994051456451416,0,0,0,163268.779251846,463249.403997594,139383.512311332,86775.5486987066,-1890.41624028486,-5162.32415375295
0.000404881895519793,0.400000005960464,-0.994051456451416,3.4330073778347e-06,7.70597132460221e-07,1.79270622618332e-07,-4484.90603432931,13684.2117434964,-3206.55477595728,6262.30178427603,-217.277000861908,-370.739610443969
0.00138152972795069,0,-0.991186618804932,0,0,0,157328.288219158,456954.382051224,146069.300712583,79688.1603837912,-9139.14720486818,-28565.010605959
0.00138152972795069,0.400000005960464,-0.991186618804932,3.43266543220969e-06,7.56151742095094e-07,1.79109837274703e-07,-4689.23951825491,13213.4969910964,-3122.23360827472,5956.67853568221,-1800.78974898327,899.242018081106
0.00288236141204834,0,-0.988421618938446,0,0,0,135281.323940288,415008.006661694,141684.749174798,62707.4114697336,-8859.4601224122,-38330.1388050004
0.00288236141204834,0.400000005960464,-0.988421618938446,3.43218031902342e-06,7.34995434732166e-07,1.79077885797332e-07,-4779.42005018665,9569.5164493644,-2374.7153279502,8708.02691679681,-2066.63669819077,2214.70948802053
0.0105050383135676,0,-0.981025278568268,0,0,0,111863.999757191,343383.695321713,122679.135147958,47578.1026587781,-3717.93438683282,-40101.5177654609
0.0105050383135676,0.400000005960464,-0.981025278568268,3.4306857238736e-06,6.33784298590984e-07,1.79387110354425e-07,-7702.43303302223,8291.98880771054,-2456.85866400827,9915.75052093848,-1734.85536257344,2048.31957383809
0.0140497144311666,0,-0.978975892066956,0,0,0,108833.526841746,314587.1034615,112584.38960713,44770.0068721361,-4781.66955231607,-40167.7564422593
0.0140497144311666,0.400000005960464,-0.978975892066956,3.42990344822921e-06,5.87621044023597e-07,1.79786367326771e-07,-12387.7033223158,5193.50281586267,-2592.26941344103,12655.8506523145,-935.359724901218,2044.37752033924
0.0180630031973124,0,-0.977194786071777,0,0,0,82290.6621456348,264045.878447981,93352.7846678315,27618.7269556674,-4358.80121393133,-41534.4148089167
0.0180630031973124,0.400000005960464,-0.977194786071777,3.42905799597058e-06,5.36006565670581e-07,1.80192014280793e-07,-9700.70504253386,4442.03028905572,-1194.02753332173,13569.9539534921,-376.681614764492,2759.59307473815
0.14132022857666,0,-1.00362610816956,0,0,0,-171578.008469674,-518875.022891175,-186645.599853024,89408.626906975,3614.32854636468,-15875.3698573363
0.14132022857666,0.400000005960464,-1.00362610816956,3.42840916360933e-06,-9.4334050502069e-07,1.8653274155955e-07,7394.63444488041,-10466.357062845,185.22502073644,10500.1817634807,-415.353787013656,682.033862562428
0.141498178243637,0,-0.9959596991539,0,0,0,-113148.696090091,-493481.401727716,-91893.5158487478,77690.8027492819,9859.094638301,-6923.31292198829
0.141498178243637,0.400000005960464,-0.9959596991539,3.42808275273723e-06,-9.50825906331106e-07,1.86614569807646e-07,7921.3021205155,-9173.65065098284,1423.47186818329,11541.0426636031,56.3641079663025,-57.710708919094
0.143930464982986,0,-1.00271677970886,0,0,0,-183778.120411876,-574679.948394252,-205101.532752437,101568.251616077,5019.12120108202,-9027.96777570807
0.143930464982986,0.400000005960464,-1.00271677970886,3.42865992787048e-06,-9.76682655406292e-07,1.86603175496122e-07,6022.56559304188,-11780.9739969735,-170.808444268737,7375.61652301473,-420.157123838637,205.42881529178
0.144066452980042,0,-0.996990621089935,0,0,0,-139576.505015367,-568408.79006026,-119797.097360085,93946.1950070953,22335.0732373209,-19433.0021083132
0.144066452980042,0.400000005960464,-0.996990621089935,3.42837917522718e-06,-9.82320194768177e-07,1.86672974732961e-07,6403.56819599323,-10781.7862760601,1215.80560083439,7722.73903774802,197.073435564219,-75.8073854927788
0.146090745925903,0,-1.00195038318634,0,0,0,-200913.961976531,-612600.653919345,-219957.574384536,109221.839143731,4794.56187508734,-4613.84643049283
0.146090745925903,0.400000005960464,-1.00195038318634,3.42882409503051e-06,-1.00442479433664e-06,1.86687305102023e-07,3484.35696470111,-13727.7445911853,-508.148130862145,4832.58811075112,24.0072407452931,148.12464452034
0.146189719438553,0,-0.997859716415405,0,0,0,-157648.816323334,-596297.770071197,-139866.486104273,98655.0772938349,22134.1083164328,-19335.0487260293
0.146189719438553,0.400000005960464,-0.997859716415405,3.4286002311198e-06,-1.00845841380338e-06,1.86780903356267e-07,4763.31091163227,-11843.612837025,1285.95883036277,6586.67423374648,341.833490239501,-98.5474250839034
0.147854849696159,0,-0.998552262783051,0,0,0,-159464.575348227,-610272.444778487,-124938.927103656,100346.523587806,22136.7805480324,-22066.0966000003
0.147854849696159,0.400000005960464,-0.998552262783051,3.42875503724378e-06,-1.02901939881383e-06,1.86868811687214e-07,4041.42825054731,-12890.9887276469,1144.17738943597,5111.66220762732,690.683111824855,189.586435684661
0.149051576852798,0,-0.999056041240692,0,0,0,-152064.710863105,-634263.345329744,-139218.409052565,93602.9227441833,18646.0848406976,-12472.2770304327
0.149051576852798,0.400000005960464,-0.999056041240692,3.42887405253021e-06,-1.04384598727893e-06,1.86909377707263e-07,2823.38589532098,-13894.9765210768,712.506200862299,3435.49057403044,70.1375496919688,1019.85727332537
0.149741038680077,0,-1.00062584877014,0,0,0,-199835.493879713,-666969.453350487,-222102.570401557,105621.963194275,17651.893361542,-9844.90599368446
0.149741038680077,0.400000005960464,-1.00062584877014,3.42898865639853e-06,-1.05157575782919e-06,1.86893423384162e-07,2292.86297179741,-14707.9545008088,345.320123796325,3532.30808125809,-70.9487293787395,533.81302362421
0.150013387203217,0,-0.999464690685272,0,0,0,-235922.80585236,-694007.536177228,-184474.482432211,134465.205703718,12315.9033682139,-3951.00353849518
0.150013387203217,0.400000005960464,-0.999464690685272,3.42893880979698e-06,-1.05579842200831e-06,1.8694630939786e-07,1996.14678829211,-14768.8247132744,545.418792093326,3528.90370162966,172.301754813627,818.299917047389
