X,Y,Z,u_x,u_y,u_z
0,0,-1,0,0,0
0,0.400000005960464,-1,9.84113626358375e-06,2.22937673792144e-06,1.45744313394916e-08
0.000243201895500533,0,-1.0010575056076,0,0,0
0.000243201895500533,0.400000005960464,-1.0010575056076,9.84105803045557e-06,2.22031201031375e-06,1.46264336559908e-08
0.000971230329014361,0,-1.00207543373108,0,0,0
0.000971230329014361,0.400000005960464,-1.00207543373108,9.84086277614039e-06,2.1931325685972e-06,1.46740708288027e-08
0.00217936374247074,0,-1.003049492836,0,0,0
0.00217936374247074,0.400000005960464,-1.003049492836,9.84036570584137e-06,2.14805949306439e-06,1.46393909734823e-08
0.00385976675897837,0,-1.00397408008575,0,0,0
0.00385976675897837,0,-0.99602597951889,0,0,0
0.00385976675897837,0.400000005960464,-1.00397408008575,9.83966536161735e-06,2.08569649832601e-06,1.4440208012935e-08
0.00385976675897837,0.400000005960464,-0.99602597951889,9.84036846423561e-06,2.08551481297566e-06,1.42015602750303e-08
0.00600154185667634,0,-1.00484216213226,0,0,0
0.00600154185667634,0,-0.995157897472382,0,0,0
0.00600154185667634,0.400000005960464,-1.00484216213226,9.83877839037797e-06,2.00658693470615e-06,1.41575556391183e-08
0.00600154185667634,0.400000005960464,-0.995157897472382,9.83976903968505e-06,2.00652883634055e-06,1.42039968866909e-08
0.141409203410149,0,-1.00135326385498,0,0,0
0.141409203410149,0,-0.99864673614502,0,0,0
0.141409203410149,0.400000005960464,-1.00135326385498,9.82579523225671e-06,-2.71973599933842e-06,-4.07089079280995e-09
0.141409203410149,0.400000005960464,-0.99864673614502,9.82610928696398e-06,-2.71971615617383e-06,-4.21883033854724e-09
0.143998458981514,0,-1.0010107755661,0,0,0
0.143998458981514,0,-0.998989224433899,0,0,0
0.143998458981514,0.400000005960464,-1.0010107755661,9.82686927845523e-06,-2.81322631439871e-06,-4.35789897080496e-09
0.143998458981514,0.400000005960464,-0.998989224433899,9.82696205123862e-06,-2.81316089984519e-06,-4.41041877510985e-09
0.146140232682228,0,-1.00072205066681,0,0,0
0.146140232682228,0,-0.999277889728546,0,0,0
0.146140232682228,0.400000005960464,-1.00072205066681,9.82760426730507e-06,-2.89095997887864e-06,-4.54911670177897e-09
0.146140232682228,0.400000005960464,-0.999277889728546,9.82761040269026e-06,-2.8908949903764e-06,-4.5445732725944e-09
0.147820636630058,0,-1.00049209594727,0,0,0
0.147820636630058,0,-0.999507963657379,0,0,0
0.147820636630058,0.400000005960464,-1.00049209594727,9.82804648783053e-06,-2.95228226130027e-06,-4.6187820665318e-09
0.147820636630058,0.400000005960464,-0.999507963657379,9.82803936452018e-06,-2.95220951821916e-06,-4.58097367093388e-09
0.149028763175011,0,-0.999675273895264,0,0,0
0.149028763175011,0.400000005960464,-0.999675273895264,9.82829140621974e-06,-2.99650594031868e-06,-4.61211601772753e-09
0.14975680410862,0,-1.00022304058075,0,0,0
0.14975680410862,0.400000005960464,-1.00022304058075,9.82841702754606e-06,-3.02331951508618e-06,-4.6769293450591e-09
0.150000005960464,0,-0.999810993671417,0,0,0
0.150000005960464,0.400000005960464,-0.999810993671417,9.82845860323313e-06,-3.03231478600013e-06,-4.6450690072153e-09
0.00385976675897837,0.00579710153565891,-0.99602597951889,3.57347563956148e-08,6.23952892356437e-08,-1.11332640566923e-08
