X,Y,Z,u_x,u_y,u_z,sxx,syy,szz,sxy,sxz,syz
0.00385976675897837,0.137931036538091,-0.99602597951889,1.66154665942899e-06,1.17672616099503e-06,-2.58001648109598e-08,-1520.66702870645,694840.262715987,8331.46349348116,10193.2308391297,1184.93430776977,-7805.79885993549
0.00385976675897837,0.1517241401919,-0.99602597951889,1.95963154675649e-06,1.26779302888177e-06,-3.24892442312947e-08,-411.649542916857,659364.310657406,10227.4689394984,8377.64234874991,715.460140297966,-9098.26295795498
0.00385976675897837,0.165517243845709,-0.99602597951889,2.2782485714674e-06,1.35418706467908e-06,-4.12255811605216e-08,-1181.67671146072,620136.7415108,7387.92790386267,9838.15068787092,102.520873728839,-7908.9954862325
0.00385976675897837,0.179310347499519,-0.99602597951889,2.61596754635077e-06,1.4348257892967e-06,-5.0060585154241e-08,14.765804874929,570641.720303138,6035.97714560732,12107.4090332435,-1368.53447567669,-6455.60520287466
0.00385976675897837,0.193103451153328,-0.99602597951889,2.97207764379845e-06,1.51045313324216e-06,-5.90065497695896e-08,-406.538701805723,535059.904935952,5502.83577369832,11241.4575982877,-1304.35689479369,-6200.56331859054
0.00385976675897837,0.206896554807137,-0.99602597951889,3.34523821536091e-06,1.58188245834957e-06,-6.82734389989288e-08,-1922.19734872908,514187.902673087,4714.99547379647,6394.94585636561,1280.13500302876,-6025.87343073317
0.00385976675897837,0.220689658460946,-0.99602597951889,3.73419880248081e-06,1.64832693341331e-06,-7.75757407372715e-08,-1997.3841381875,478277.512973109,3582.9260233219,6247.31460742722,1228.58621188104,-4746.35893209095
0.00385976675897837,0.234482762114755,-0.99602597951889,4.13803430079148e-06,1.7098618457065e-06,-8.69851804150324e-08,-1802.7077288154,441646.234807372,3414.94676270214,6193.37490750151,1340.22042856518,-4166.51747159959
0.00385976675897837,0.248275865768564,-0.99602597951889,4.5555141137222e-06,1.76634641500498e-06,-9.70858488493824e-08,-2026.32438254291,404940.65281025,2833.59652569579,5931.90890027862,1141.52978586057,-4345.634379744
0.00385976675897837,0.262068969422373,-0.99602597951889,4.98545206679602e-06,1.81789258883371e-06,-1.07118230878959e-07,-1890.41295801193,368088.93995849,3009.42947137674,6031.43431242066,1188.10718224043,-4102.47039406054
0.00385976675897837,0.275862073076182,-0.99602597951889,5.42666082427594e-06,1.86413252516317e-06,-1.17468442039023e-07,-821.306552401715,331974.892226473,4502.96449032678,6693.23694756092,414.664976490436,-6125.47232838548
0.00385976675897837,0.289655176729992,-0.99602597951889,5.87810948582249e-06,1.90568819721972e-06,-1.27397049331829e-07,-2233.74278902217,297073.822588708,1792.39791532124,6740.99337682314,-486.709922148664,-5884.46254814909
0.00385976675897837,0.303448280383801,-0.99602597951889,6.3386760242337e-06,1.94293686152195e-06,-1.36128836735211e-07,-1544.4570827125,263890.516057473,965.409874693723,6687.61098484765,-452.556932605512,-4835.08380561745
0.00385976675897837,0.31724138403761,-0.99602597951889,6.80749148745448e-06,1.97596082462003e-06,-1.45186940981134e-07,-1365.66758292946,226841.112158721,1187.89457022131,7512.53905271064,-185.499416344792,-2276.66661461453
0.00385976675897837,0.331034487691419,-0.99602597951889,7.28283559266703e-06,2.00380083806304e-06,-1.55962648877443e-07,-1284.78532345765,190839.468528054,1455.63733161186,6154.69584640698,-52.1182127906432,-839.949269980112
0.00385976675897837,0.344827591345228,-0.99602597951889,7.7642745781968e-06,2.02688304609338e-06,-1.67782245220419e-07,-1113.27966201113,158546.16456072,1224.82381023725,5736.1438463747,-67.3568811398618,31.0209021960109
0.00385976675897837,0.358620694999037,-0.99602597951889,8.25077136746402e-06,2.04550845202589e-06,-1.79774712811827e-07,-1213.61460196054,127382.667358559,719.890357310214,5240.53273100615,-34.3092615484238,588.775901978552
0.00385976675897837,0.372413798652846,-0.99602597951889,8.74180578792038e-06,2.05998369759337e-06,-1.91695686726215e-07,-1399.02563317049,96549.0206401925,301.388554214464,6209.3413293208,320.897394224332,1236.00695180292
0.00385976675897837,0.386206902306655,-0.99602597951889,9.2383321884827e-06,2.07016397964538e-06,-2.02721493192143e-07,-1709.07536836553,64244.7676890674,1128.67034108312,7737.18468656158,-83.7244108098093,1831.21509520915
0,0.386206902306655,-1,9.24187423861515e-06,2.2064736327861e-06,-2.04945110952191e-07,106.132923943243,65112.6837214972,2098.04941261193,2098.50396068906,1940.67401628732,1832.76966403447
0,0.372413798652846,-1,8.74545428383734e-06,2.19419302797273e-06,-1.93304745423617e-07,1462.99244473687,98815.4285805345,1936.27972730877,-25.3828596640378,2130.88575617961,-37.6221519865358
0,0.358620694999037,-1,8.25462473298486e-06,2.17838730936883e-06,-1.80963285437593e-07,1212.69800175247,127754.90316756,1678.44626260136,168.24762446899,1862.45230000803,-385.6049797128
0,0.344827591345228,-1,7.76836405052495e-06,2.15845659760083e-06,-1.68564431986399e-07,1408.68587176445,158949.532895894,1881.79139136862,325.539676934015,1939.4261958499,-736.132158684013
0,0.331034487691419,-1,7.28720210711614e-06,2.13406173396676e-06,-1.56367120855219e-07,1422.15094249283,191995.901870068,2139.25207002784,207.792881356552,2317.48366597111,-1519.50460595494
0,0.31724138403761,-1,6.81212968923171e-06,2.10498788855682e-06,-1.45099878350938e-07,1829.65516802509,228521.239012753,2384.25105964439,-250.964472347405,2472.47844995708,-2492.50428484128
0,0.303448280383801,-1,6.34369577147002e-06,2.07058198104044e-06,-1.35526004074291e-07,1927.54642037584,267023.152180304,2223.05604615741,-2669.72506096098,1976.44260328929,-4178.01623679764
0,0.289655176729992,-1,5.88348970916253e-06,2.03086034643059e-06,-1.26475838856706e-07,1365.6698191069,302153.828274949,2523.21379879468,-4235.81540528638,2136.80444377636,-5695.18395574429
0,0.275862073076182,-1,5.43214994553345e-06,1.98623373818128e-06,-1.16178286358899e-07,2662.52339084116,336856.302861141,4177.40051270537,-4402.97645602492,3327.66699329262,-6023.42675575153
0,0.262068969422373,-1,4.99126254869539e-06,1.93682847355873e-06,-1.05380531837014e-07,3238.12914861177,373822.767117371,4782.53274175341,-3920.51364551159,3828.06818769463,-5627.07519313485
0,0.248275865768564,-1,4.5616383734303e-06,1.88201551645989e-06,-9.48354424618576e-08,3231.64610126232,412255.886441654,4861.13074869043,-3985.50431506848,3789.54964303649,-5870.10464379626
0,0.234482762114755,-1,4.14445015526963e-06,1.82194681542855e-06,-8.43074972978415e-08,3668.00560972148,450117.580410404,5373.42809486968,-4318.52394249197,4048.58743305189,-6174.67252559321
0,0.220689658460946,-1,3.74096528340462e-06,1.7565802708339e-06,-7.44421892620722e-08,3703.69493562978,487963.119963584,5590.39435293127,-4771.89160413528,4118.21878770097,-6692.96816131743
0,0.206896554807137,-1,3.3522961924733e-06,1.68596345356832e-06,-6.47248102541256e-08,4314.39411324073,525035.997394775,6179.62820318763,-5442.90545066143,4286.39399637364,-7733.71760315646
0,0.193103451153328,-1,2.97953577585815e-06,1.61027131535702e-06,-5.52026512737204e-08,4612.87118365901,561682.10102739,7149.24668574455,-7064.19514846406,4999.7556117493,-9201.62567178597
0,0.179310347499519,-1,2.62371648173172e-06,1.52960305179471e-06,-4.58489907808898e-08,4112.81869743291,596970.339657635,7470.43317544687,-7257.76463249535,5622.98315252376,-9630.6340152527
0,0.16551724384571,-1,2.2860968968106e-06,1.44376029265118e-06,-3.63266039454881e-08,5100.32207919372,636266.81534323,8183.98839629465,-7062.21717076015,5738.91253929308,-10331.4372716572
0,0.1517241401919,-1,1.9677967115939e-06,1.35225410984786e-06,-2.71836665736117e-08,6023.88866472058,675392.347324975,8919.86323969424,-7697.05001920345,6122.38638644688,-10738.8843444251
0,0.137931036538091,-1,1.670134429998e-06,1.25574736296308e-06,-2.01656105298167e-08,5955.76498710945,712097.563555401,9240.3652083682,-7778.49184602685,6372.65606605549,-10885.9849678616
0,0.124137932884282,-1,1.39399759832005e-06,1.15396890575748e-06,-1.46023231864661e-08,6639.43391837848,748915.454293989,9208.91054409035,-7562.88468565443,6079.24430568041,-11334.8486949118
0,0.110344829230473,-1,1.14050699363971e-06,1.04715496736853e-06,-1.09195900728867e-08,7683.42177603986,787816.226961247,9520.88750036905,-6771.62054602324,6493.27775153857,-11635.8257653519
0,0.0965517255766639,-1,9.11565448945083e-07,9.34608251076229e-07,-1.13178643552575e-08,4374.39929829232,828403.889433222,7319.51448407228,-12200.1242836843,4665.97596787592,-15245.5922930995
0,0.0827586219228548,-1,7.06413958271809e-07,8.169270667069e-07,-1.35452979044171e-08,6190.18284433331,858295.458865485,9805.80092816323,-11971.2058375538,6440.12023671994,-12317.6452274223
0,0.0689655182690457,-1,5.28104489140018e-07,6.94837768586381e-07,-1.60097662618522e-08,5903.3694233189,894853.090880773,9680.36441246944,-10581.7277118135,6304.46797740855,-11361.8957515911
0,0.0551724146152365,-1,3.76538016369626e-07,5.66959059995845e-07,-1.40388697884816e-08,6046.33137310391,933540.927478176,11263.7384063157,-11684.3328319691,7558.8730354656,-12738.687031226
0,0.0413793109614274,-1,2.53471953867298e-07,4.34144902852983e-07,-9.60304310233237e-09,4254.62810446798,966214.624069086,13874.0832328783,-12185.7255259521,7375.21061710418,-12949.84931153
0,0.0275862073076183,-1,1.59502744763921e-07,2.97251588910372e-07,-2.50971504304395e-09,-9304.182179348,984625.051275817,4813.73263984529,4193.2010833369,-4313.34535602645,-6858.34164842612
0,0.0137931036538092,-1,8.79815386489243e-08,1.58660955836782e-07,4.39801079032436e-09,25940.4847009573,1094961.95333507,54915.572800616,29538.1202062223,-10832.8742703506,4132.00639019298
0.00600154185667634,0.0137931036538091,-0.995157897472382,7.14847623650978e-08,1.32379287350315e-07,-1.02689316360785e-08,53895.7816466003,962822.01282992,17093.1590941147,74082.7514991258,18291.9059046676,17409.3901434469
0.00600154185667634,0.0275862073076183,-0.995157897472382,1.43861822685267e-07,2.66872774210243e-07,-1.50848312142647e-08,-8744.2838717235,910893.937415627,3484.29030903749,19511.3194269746,9103.22355764226,16310.507295142
0.00600154185667634,0.0413793109614274,-0.995157897472382,2.37415845530589e-07,3.89180900823929e-07,-1.95918963201338e-08,-3841.72686937779,846028.985256224,6644.87187210849,17793.0376527408,4540.9110500312,7215.95472826361
0.00600154185667634,0.0551724146152365,-0.995157897472382,3.60466581925768e-07,5.0873320664413e-07,-2.29508315236896e-08,-1917.09247964746,819503.360102064,11495.107377933,18755.0009854637,2864.74325477566,2177.47787305708
0.00600154185667634,0.0689655182690456,-0.995157897472382,5.12251829470998e-07,6.23584878037074e-07,-2.44347474171233e-08,-2059.80452319297,788481.217863068,11942.4367938866,21045.2788695605,1109.96049828601,1090.85798148174
0.00600154185667634,0.0827586219228547,-0.995157897472382,6.91195489543894e-07,7.3287251341402e-07,-2.09024788079337e-08,-301.472624194066,749219.286679133,12142.7354855243,20981.4972884679,3643.75353767019,18.3241165293421
0.00600154185667634,0.0965517255766638,-0.995157897472382,8.96251956676388e-07,8.37793872815416e-07,-1.87259842055237e-08,-2363.7303015572,743718.441600067,7491.08266467616,17488.3079130219,4496.52194986113,-7605.21705403863
0.00600154185667634,0.110344829230473,-0.995157897472382,1.12637492992191e-06,9.4315838483221e-07,-1.76974747702327e-08,-1314.69232244858,694952.910004765,12395.9553636629,17833.6064243034,1004.44825342845,-4037.293764825
0.00600154185667634,0.124137932884282,-0.995157897472382,1.38066095147669e-06,1.0404588116192e-06,-2.12771543587205e-08,-360.766890180574,660728.002000085,13212.9424084181,18672.7696044614,915.517814701549,-2175.13467298205
0.00600154185667634,0.137931036538091,-0.995157897472382,1.6573938323948e-06,1.13311228549473e-06,-2.62880646698593e-08,-251.226263631848,632876.636640539,11518.3515622272,15302.2760955733,1145.70205310944,-1802.24273305629
0.00600154185667634,0.1517241401919,-0.995157897472382,1.95560370232871e-06,1.22137284272678e-06,-3.31127130927303e-08,1382.79832025885,609664.804763023,14190.7558568981,19605.6320915825,973.117787422265,-4716.34558193093
0.00600154185667634,0.165517243845709,-0.995157897472382,2.27437839476931e-06,1.30437741802527e-06,-4.15510149017782e-08,-770.007734906154,562662.391381286,11478.0726500126,18842.2134250364,991.546001572549,-2195.04383263687
0.00600154185667634,0.179310347499519,-0.995157897472382,2.61253770164483e-06,1.38268858214989e-06,-5.05681498478475e-08,-189.704554475647,528745.015484808,12002.703122036,21081.4091448034,-206.083131684187,-1109.07465481258
0.00600154185667634,0.193103451153328,-0.995157897472382,2.96884623576223e-06,1.45533766775117e-06,-5.93056718759461e-08,-1207.64099437279,481204.461784503,13104.1182708196,23636.8338343825,-452.426363066323,1825.0153178016
0.00600154185667634,0.206896554807137,-0.995157897472382,3.34198350017553e-06,1.52375550550343e-06,-6.82750806951163e-08,832.12789519356,473664.233858583,8571.78358412528,17458.5290748074,-1009.60939594448,-1636.90123236987
0.00600154185667634,0.220689658460946,-0.995157897472382,3.73113509952864e-06,1.58784031076806e-06,-7.74798004197885e-08,-982.960074214447,439517.880488186,6187.00657878426,17520.2868494503,-485.232975531209,-1879.45075394973
0.00600154185667634,0.234482762114755,-0.995157897472382,4.13517418173856e-06,1.64719000783472e-06,-8.67599879869033e-08,-877.80521842961,405712.068558785,5915.92832966376,17483.9200359399,-112.333475460429,-1515.73789157455
0.00600154185667634,0.248275865768564,-0.995157897472382,4.5528377265842e-06,1.701622747392e-06,-9.67885566135123e-08,-1032.33486329838,372054.399047467,5137.89671443211,17079.4673626435,-305.082610789199,-1793.09549290208
0.00600154185667634,0.262068969422373,-0.995157897472382,4.98295632877268e-06,1.75131445515766e-06,-1.06643346677942e-07,-1113.16253496519,338353.372393076,4695.97613447455,16555.498819499,422.614650496344,-1656.40216819627
0.00600154185667634,0.275862073076182,-0.995157897472382,5.42434939198418e-06,1.79613157552589e-06,-1.17049142434964e-07,-32.3870474056239,305852.818513977,5442.4402996548,17927.805854334,712.455245573936,-3411.4271579229
0.00600154185667634,0.289655176729992,-0.995157897472382,5.87591503170877e-06,1.83572204933572e-06,-1.26734956170473e-07,-1807.45396730124,273488.32678094,1878.8350638808,17528.8932791974,894.428765716279,-2698.71801874475
0.00600154185667634,0.303448280383801,-0.995157897472382,6.33666326822191e-06,1.87161753385042e-06,-1.35361908671924e-07,-2123.70304164705,241308.020804449,632.832415570374,15918.1475852607,662.672005723969,-3299.00106856336
0.00600154185667634,0.31724138403761,-0.995157897472382,6.8057133112315e-06,1.90383709724641e-06,-1.44349116551275e-07,-583.674708065402,213640.167424268,276.910009460742,14797.34514966,1067.21997546937,-946.369013226176
0.00600154185667634,0.331034487691419,-0.995157897472382,7.28122700234005e-06,1.93081416549272e-06,-1.54987390093066e-07,-762.134410518942,178189.389200427,349.304115897605,14700.8363533698,1462.37970487761,1154.32263388416
0.00600154185667634,0.344827591345228,-0.995157897472382,7.76283862726389e-06,1.95305481997078e-06,-1.66709150805994e-07,-573.546765776144,146838.993776687,254.734606631275,14196.4771400499,1254.53854377279,2199.28088608121
0.00600154185667634,0.358620694999037,-0.995157897472382,8.24949958466384e-06,1.97090776393512e-06,-1.78589915168273e-07,-873.816345498153,116443.036514085,-432.965817999422,13320.7781104601,1152.81468978995,2798.64494014775
0.00600154185667634,0.372413798652846,-0.995157897472382,8.74067728715372e-06,1.98461996943689e-06,-1.90407124457382e-07,-2251.18449945904,81159.1666459367,-1442.2100827614,14105.848565012,934.349259196388,3445.16100003981
0.00600154185667634,0.386206902306655,-0.995157897472382,9.2373987271145e-06,1.99388375869589e-06,-2.01228747612106e-07,-4494.40350666578,53137.283179145,1087.45745263984,17940.2060539287,1239.08969079094,1827.20186720989
0.0192982703361043,0,-0.992349249911034,0,0,0,256203.685384667,740161.255134929,205403.743349471,100235.745736425,-6513.55240075385,1889.34997294848
0.0328637719221122,0,-0.991250173548366,0,0,0,178268.779998116,540349.269823871,189831.182508844,53182.0061836923,7012.78590473892,-34378.8036397051
0.0464739013884131,0,-0.991003057571138,0,0,0,91145.8314074628,268048.488436665,78993.5238585342,29249.4419766679,11935.8938400646,-10281.0139183334
0.060083819928439,0,-0.991298844142684,0,0,0,20564.4964384551,64196.1543588798,27549.0322586391,35800.8170581725,4139.29045970649,-4248.63025479725
0.0736802761984554,0,-0.991978621333482,0,0,0,-57579.7135820241,-196348.138259281,-44940.1409461553,35818.8609634672,633.178747909696,7624.42027960453
0.0872602502534333,0,-0.992934469905531,0,0,0,-116624.607379061,-411586.890299394,-82896.9548591058,46393.1368834763,-2311.35587532958,2460.02884325461
0.100823325462294,0,-0.994106797570955,0,0,0,-184492.900729242,-653074.501174778,-129542.401275018,73410.2516997217,-954.606313714094,769.285314166948
0.114369941783281,0,-0.995456324246332,0,0,0,-254327.064222029,-911924.452903584,-176148.871969752,119192.524937899,6853.55972229785,-7142.01376113361
0.127899359652788,0,-0.996968627721918,0,0,0,-364471.926216036,-1090790.51767915,-263295.673264159,175885.37685086,9796.56109285143,-15038.9360599209
0.127899359652788,0.400000005960464,-0.996968627721918,9.72773477097593e-06,-2.21091484546377e-06,-1.29571143891265e-07,31790.9659621917,-11420.4901897077,464.538211471298,48180.1542940182,-724.058074343488,1074.31273837231
0.114369941783281,0.400000005960464,-0.995456324246332,9.72141776765793e-06,-1.74132544726437e-06,-1.38739894448703e-07,25969.4863574405,-9337.38731138805,696.700951468488,54836.6485306886,-1184.75867797963,39.863816334946
0.100823325462294,0.400000005960464,-0.994106797570955,9.7165782362856e-06,-1.27606767051189e-06,-1.48041947906221e-07,14529.8015514102,-7169.43303979413,569.964827695076,58871.7042927481,-1239.09150998042,-374.852134341272
0.0872602502534333,0.400000005960464,-0.992934469905531,9.71415286903817e-06,-8.13567075285892e-07,-1.57023966172048e-07,-854.217675793957,-4856.76970637127,402.018955529559,61725.6810785679,-1057.11867573149,-575.937363794728
0.0736802761984554,0.400000005960464,-0.991978621333482,9.71485858872059e-06,-3.51490082448282e-07,-1.65417837929819e-07,-15420.0756913315,-2701.01515905902,93.6851541218193,62933.7937950108,-243.646601062555,38.362671291954
0.060083819928439,0.400000005960464,-0.991298844142684,9.71735069047855e-06,1.12005625289735e-07,-1.7368672279452e-07,-25517.093016713,-46.9260366047724,-389.039578278058,61518.7309196168,-796.582832851589,-286.504983950155
0.0464739013884131,0.400000005960464,-0.991003057571138,9.7219461360136e-06,5.78294148336969e-07,-1.81954571330089e-07,-36328.3390058032,1875.58337908143,-222.418913372656,59952.4419765221,-971.309961970815,211.388835132115
0.0328637719221122,0.400000005960464,-0.991250173548366,9.72882289365621e-06,1.04913331085364e-06,-1.91439102078038e-07,-41841.1534879496,5961.32058975225,-1513.18067246178,54322.280859235,154.432624819605,767.936911232762
0.0192982703361043,0.400000005960464,-0.992349249911034,9.7368678127051e-06,1.52473514508945e-06,-2.01372065122385e-07,-41298.9971167693,9142.01909768703,-5324.2005988199,44644.5499829412,3356.61672374689,2803.4203384872
