X,Y,Z,u_x,u_y,u_z
0,0,-1,0,0,0
0,0.400000005960464,-1,9.83814377378935e-06,2.23173634019149e-06,5.46289747936148e-08
0.000243201895500533,0,-1.0010575056076,0,0,0
0.000243201895500533,0.400000005960464,-1.0010575056076,9.83820078191963e-06,2.2225056626859e-06,5.47309002266365e-08
0.000971230329014361,0,-1.00207543373108,0,0,0
0.000971230329014361,0.400000005960464,-1.00207543373108,9.83785601553598e-06,2.19554259988348e-06,5.47389318481971e-08
0.00217936374247074,0,-1.003049492836,0,0,0
0.00217936374247074,0.400000005960464,-1.003049492836,9.83739576096975e-06,2.15082113511204e-06,5.47137007229057e-08
0.00385976675897837,0,-1.00397408008575,0,0,0
0.00385976675897837,0,-0.99602597951889,0,0,0
0.00385976675897837,0.400000005960464,-1.00397408008575,9.83681744529076e-06,2.08875132646984e-06,5.46810503054213e-08
0.00385976675897837,0.400000005960464,-0.99602597951889,9.8372864331946e-06,2.08863443637358e-06,5.42699249343159e-08
0.00600154185667634,0,-1.00484216213226,0,0,0
0.00600154185667634,0,-0.995157897472382,0,0,0
0.00600154185667634,0.400000005960464,-1.00484216213226,9.83573854930882e-06,2.01031269819283e-06,5.42759098264685e-08
0.00600154185667634,0.400000005960464,-0.995157897472382,9.83672698591243e-06,2.00966399954494e-06,5.43312731318101e-08
0.141409203410149,0,-1.00135326385498,0,0,0
0.141409203410149,0,-0.99864673614502,0,0,0
0.141409203410149,0.400000005960464,-1.00135326385498,9.82278305439638e-06,-2.71637362806108e-06,4.25068593218705e-08
0.141409203410149,0.400000005960464,-0.99864673614502,9.82330953484037e-06,-2.71646402480568e-06,4.24303644772774e-08
0.143998458981514,0,-1.0010107755661,0,0,0
0.143998458981514,0,-0.998989224433899,0,0,0
0.143998458981514,0.400000005960464,-1.0010107755661,9.8236732061517e-06,-2.80945484461211e-06,4.19783656266085e-08
0.143998458981514,0.400000005960464,-0.998989224433899,9.82400555716031e-06,-2.80976276587673e-06,4.19924207897572e-08
0.146140232682228,0,-1.00072205066681,0,0,0
0.146140232682228,0,-0.999277889728546,0,0,0
0.146140232682228,0.400000005960464,-1.00072205066681,9.82439002153087e-06,-2.88706024374308e-06,4.14701507898947e-08
0.146140232682228,0.400000005960464,-0.999277889728546,9.82452506910073e-06,-2.88724859918152e-06,4.15155657054396e-08
0.147820636630058,0,-1.00049209594727,0,0,0
0.147820636630058,0,-0.999507963657379,0,0,0
0.147820636630058,0.400000005960464,-1.00049209594727,9.82478276410138e-06,-2.94830904869328e-06,4.11893972832533e-08
0.147820636630058,0.400000005960464,-0.999507963657379,9.82490515726939e-06,-2.948289471124e-06,4.1213744547293e-08
0.149028763175011,0,-0.999675273895264,0,0,0
0.149028763175011,0.400000005960464,-0.999675273895264,9.82513536875338e-06,-2.9923725600843e-06,4.10683496011934e-08
0.14975680410862,0,-1.00022304058075,0,0,0
0.14975680410862,0.400000005960464,-1.00022304058075,9.82518296290328e-06,-3.01889440893847e-06,4.09408666174286e-08
0.150000005960464,0,-0.999810993671417,0,0,0
0.150000005960464,0.400000005960464,-0.999810993671417,9.82524812319444e-06,-3.02789943598781e-06,4.09560230305414e-08
0.00385976675897837,0.00833333345750968,-0.99602597951889,5.14580522151979e-08,8.75981314692841e-08,-1.16979398708166e-08
0.00385976675897837,0.0166666669150194,-0.99602597951889,9.05180579961921e-08,1.73409023444906e-07,-7.58061999462188e-09
0.00385976675897837,0.0250000003725291,-0.99602597951889,1.35594131624917e-07,2.55364953693879e-07,-6.72964165611595e-09
0.00385976675897837,0.0333333338300387,-0.99602597951889,1.88229191368299e-07,3.35011420528426e-07,-6.98852782402802e-09
0.00385976675897837,0.0416666672875484,-0.99602597951889,2.5093642677948e-07,4.11717251876833e-07,-5.84605358839617e-09
0.00385976675897837,0.0500000007450581,-0.99602597951889,3.22132182168267e-07,4.87996763844949e-07,-5.61089796885505e-09
0.00385976675897837,0.0583333342025678,-0.99602597951889,4.05470182574569e-07,5.62406829690571e-07,-5.29362203361208e-09
0.00385976675897837,0.0666666676600774,-0.99602597951889,4.98138548836085e-07,6.35291046105818e-07,-4.42555359576385e-09
0.00385976675897837,0.0750000011175871,-0.99602597951889,6.0167443096219e-07,7.06519295300289e-07,-3.99428460189824e-09
